num_corre,dia_ocu,ano_ocu,hora_ocu,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,area_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,anio
5331,13,2016,16,8,6,101,1,2,1,13,22,9,1,4,999,99,9999,1,3,3,5,3,2,6,2016
5332,13,2016,16,8,6,101,1,2,9,13,999,9,9,3,999,99,9999,1,16,12,18,3,2,6,2016
5333,13,2016,19,8,6,101,1,1,1,13,73,1,1,4,32,5,2014,1,13,11,15,4,3,5,2016
5334,13,2016,19,8,6,101,1,1,1,13,28,1,1,4,67,5,2016,1,4,4,6,4,3,5,2016
5335,13,2016,13,8,6,101,1,2,9,7,999,9,9,1,999,99,9999,1,16,12,18,3,2,6,2016
5336,13,2016,13,8,6,101,1,2,1,7,28,9,1,4,999,99,9999,1,4,4,6,3,2,6,2016
5337,13,2016,12,8,6,109,1,2,1,99,36,9,1,2,27,1,9999,1,6,6,8,3,2,6,2016
5338,13,2016,12,8,6,109,1,2,2,99,24,9,1,4,67,1,9999,1,3,3,5,3,2,6,2016
5339,13,2016,22,8,6,602,6,2,1,99,30,2,1,4,32,5,2016,2,5,5,7,4,3,5,2016
5340,13,2016,20,8,6,1008,10,2,1,99,19,9,1,1,69,5,9999,1,2,2,4,4,3,6,2016
5341,13,2016,20,8,6,1008,10,2,1,99,24,2,1,14,6,1,2000,1,3,3,5,4,3,4,2016
5342,13,2016,8,8,6,1015,10,2,1,99,59,9,1,18,999,5,9999,1,10,10,12,2,1,6,2016
5343,13,2016,8,8,6,1015,10,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6,2016
5344,13,2016,8,8,6,1201,12,1,1,99,26,2,1,3,999,99,9999,1,4,4,6,2,1,6,2016
5345,13,2016,8,8,6,1201,12,1,1,99,999,1,1,5,17,2,1995,1,16,12,18,2,1,3,2016
5346,13,2016,21,8,6,1227,12,2,1,99,22,1,1,3,69,1,1991,1,3,3,5,4,3,3,2016
5347,13,2016,21,8,6,1227,12,2,1,99,25,1,1,1,69,11,1996,1,4,4,6,4,3,3,2016
5348,13,2016,18,8,6,206,2,2,1,99,26,2,1,1,56,2,1999,1,4,4,6,4,3,3,2016
5349,13,2016,18,8,6,206,2,2,1,99,999,9,1,9,999,99,9999,1,16,12,18,4,3,6,2016
5350,13,2016,19,8,6,204,2,2,9,99,999,9,9,6,999,99,9999,99,16,12,18,4,3,6,2016
5351,13,2016,17,8,6,1706,17,2,9,99,999,9,9,1,999,2,9999,1,16,12,18,3,2,6,2016
5352,13,2016,17,8,6,1706,17,2,1,99,32,9,1,4,999,2,9999,1,5,5,7,3,2,6,2016
5353,13,2016,17,8,6,1413,14,2,9,99,999,9,9,3,69,5,9999,2,16,12,18,3,2,6,2016
5354,13,2016,22,8,6,410,4,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6,2016
5355,13,2016,22,8,6,410,4,2,1,99,19,1,1,18,999,99,9999,1,2,2,4,4,3,6,2016
5356,13,2016,21,8,6,301,3,1,1,99,26,9,1,1,69,4,9999,2,4,4,6,4,3,6,2016
5357,14,2016,3,8,7,101,1,1,1,6,31,2,1,3,10,2,2000,2,5,5,7,1,1,4,2016
5358,14,2016,20,8,7,110,1,1,1,99,38,2,1,1,999,4,2003,1,6,6,8,4,3,4,2016
5359,14,2016,20,8,7,110,1,1,2,99,23,9,1,1,56,9,2004,1,3,3,5,4,3,4,2016
5360,14,2016,13,8,7,108,1,2,1,99,23,9,1,1,27,4,9999,1,3,3,5,3,2,6,2016
5361,14,2016,13,8,7,108,1,2,1,99,19,9,1,18,999,1,9999,1,2,2,4,3,2,6,2016
5362,14,2016,6,8,7,113,1,2,1,99,26,9,1,1,27,10,1989,1,4,4,6,2,1,2,2016
5363,14,2016,6,8,7,113,1,2,9,99,999,9,9,12,999,99,9999,1,16,12,18,2,1,6,2016
5364,14,2016,12,8,7,602,6,2,1,99,18,9,1,4,999,99,9999,1,2,2,4,3,2,6,2016
5365,14,2016,12,8,7,602,6,2,2,99,43,9,1,2,69,2,9999,1,7,7,9,3,2,6,2016
5366,14,2016,20,8,7,501,5,2,1,99,35,9,1,4,64,1,9999,1,6,6,8,4,3,6,2016
5367,14,2016,20,8,7,501,5,2,1,99,35,9,1,5,999,99,9999,1,6,6,8,4,3,6,2016
5368,14,2016,13,8,7,611,6,2,1,99,19,9,1,4,999,99,9999,1,2,2,4,3,2,6,2016
5369,14,2016,13,8,7,611,6,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,3,2,6,2016
5370,14,2016,13,8,7,104,1,2,1,99,20,9,1,4,32,1,9999,2,3,3,5,3,2,6,2016
5371,14,2016,17,8,7,1501,15,2,1,99,23,9,1,4,999,1,9999,1,3,3,5,3,2,6,2016
5372,14,2016,17,8,7,1501,15,2,1,99,22,1,1,4,27,1,9999,1,3,3,5,3,2,6,2016
5373,14,2016,16,8,7,2205,22,2,1,99,30,2,1,4,32,5,2011,1,5,5,7,3,2,5,2016
5374,14,2016,16,8,7,2205,22,2,1,99,39,1,1,2,28,4,2000,1,6,6,8,3,2,4,2016
5375,14,2016,8,8,7,502,5,2,1,99,20,1,1,1,69,2,2005,1,3,3,5,2,1,4,2016
5376,14,2016,8,8,7,502,5,2,1,99,24,1,1,3,23,5,2000,1,3,3,5,2,1,4,2016
5377,14,2016,10,8,7,506,5,2,1,99,19,1,1,4,6,1,2016,1,2,2,4,2,1,5,2016
5378,14,2016,11,8,7,501,5,2,1,99,57,1,1,1,97,99,2007,1,10,10,12,2,1,4,2016
5379,14,2016,11,8,7,501,5,2,2,99,31,1,1,9,48,2,2006,1,5,5,7,2,1,4,2016
5380,14,2016,8,8,7,501,5,2,1,99,28,9,1,4,999,99,9999,4,4,4,6,2,1,6,2016
5381,14,2016,8,8,7,501,5,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6,2016
5382,14,2016,0,8,7,705,7,2,1,99,27,9,1,3,69,5,1995,1,4,4,6,1,1,3,2016
5383,14,2016,0,8,7,705,7,2,1,99,64,9,1,12,50,4,2011,1,11,11,13,1,1,5,2016
5384,14,2016,23,8,7,109,1,2,1,99,21,2,1,1,56,8,2005,1,3,3,5,4,3,4,2016
5385,14,2016,21,8,7,610,6,2,1,99,34,1,1,3,56,1,2000,3,5,5,7,4,3,4,2016
5386,15,2016,6,8,1,101,1,1,1,9,28,1,1,4,27,5,9999,1,4,4,6,2,1,6,2016
5387,15,2016,6,8,1,101,1,1,1,9,31,1,1,1,69,5,9999,1,5,5,7,2,1,6,2016
5388,15,2016,20,8,1,101,1,1,2,3,29,1,1,1,69,1,2009,1,4,4,6,4,3,4,2016
5389,15,2016,0,8,1,101,1,1,1,6,32,9,1,1,48,5,1996,3,5,5,7,1,1,3,2016
5390,15,2016,7,8,1,101,1,1,1,11,25,1,1,12,50,1,9999,1,4,4,6,2,1,6,2016
5391,15,2016,7,8,1,101,1,1,9,11,999,9,9,1,69,2,1994,1,16,12,18,2,1,3,2016
5392,15,2016,4,8,1,117,1,1,1,99,35,1,1,1,999,2,9999,2,6,6,8,1,1,6,2016
5393,15,2016,3,8,1,2212,22,2,1,99,55,9,1,5,26,2,9999,3,10,10,12,1,1,6,2016
5394,15,2016,9,8,1,1901,19,2,1,99,50,1,1,1,56,5,1996,1,9,9,11,2,1,3,2016
5395,15,2016,9,8,1,1901,19,2,1,99,29,1,1,6,30,99,1996,1,4,4,6,2,1,3,2016
5396,15,2016,19,8,1,1901,19,2,1,99,17,1,2,4,999,99,9999,1,2,2,4,4,3,6,2016
5397,15,2016,19,8,1,1901,19,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,4,3,6,2016
5398,15,2016,15,8,1,513,5,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,3,2,6,2016
5399,15,2016,15,8,1,513,5,2,1,99,64,9,1,4,999,99,9999,1,11,11,13,3,2,6,2016
5400,15,2016,21,8,1,501,5,2,1,99,32,2,1,4,64,99,2014,1,5,5,7,4,3,5,2016
5401,15,2016,21,8,1,501,5,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,4,3,6,2016
5402,15,2016,22,8,1,608,6,2,1,99,29,2,1,4,999,1,9999,1,4,4,6,4,3,6,2016
5403,15,2016,15,8,1,608,6,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,3,2,6,2016
5404,15,2016,21,8,1,1001,10,1,1,99,39,1,1,4,77,7,9999,1,6,6,8,4,3,6,2016
5405,15,2016,21,8,1,1001,10,1,9,99,999,9,9,1,999,99,9999,1,16,12,18,4,3,6,2016
5406,15,2016,3,8,1,1320,13,2,1,99,28,2,1,3,69,4,1989,1,4,4,6,1,1,2,2016
5407,15,2016,3,8,1,1320,13,2,1,99,26,1,1,3,999,4,1994,1,4,4,6,1,1,3,2016
5408,15,2016,10,8,1,203,2,2,1,99,39,1,1,1,56,11,2003,1,6,6,8,2,1,4,2016
5409,15,2016,10,8,1,203,2,2,1,99,37,1,1,4,67,99,9999,1,6,6,8,2,1,6,2016
5410,15,2016,1,8,1,1703,17,2,1,99,25,2,1,1,48,9,2001,2,4,4,6,1,1,4,2016
5411,15,2016,18,8,1,1413,14,2,1,99,40,2,1,5,23,2,1995,1,7,7,9,4,3,3,2016
5412,15,2016,18,8,1,1413,14,2,1,99,38,2,1,3,31,6,1994,1,6,6,8,4,3,3,2016
5413,15,2016,21,8,1,1401,14,2,1,99,21,2,1,3,69,9,1988,1,3,3,5,4,3,2,2016
5414,15,2016,21,8,1,1401,14,2,9,99,999,1,9,3,69,5,9999,1,16,12,18,4,3,6,2016
5415,15,2016,22,8,1,1412,14,2,1,99,47,2,1,3,69,9,9999,1,8,8,10,4,3,6,2016
5416,15,2016,22,8,1,1412,14,2,1,99,20,1,1,4,67,4,9999,1,3,3,5,4,3,6,2016
5417,15,2016,7,8,1,401,4,2,2,99,50,1,1,1,999,99,9999,1,9,9,11,2,1,6,2016
5418,15,2016,7,8,1,401,4,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,2,1,6,2016
5419,15,2016,18,8,1,416,4,2,1,99,18,1,1,4,6,1,9999,4,2,2,4,4,3,6,2016
5420,16,2016,19,8,2,101,1,1,1,18,34,2,1,1,41,2,1998,1,5,5,7,4,3,3,2016
5421,16,2016,19,8,2,101,1,1,1,18,24,1,1,4,6,5,9999,1,3,3,5,4,3,6,2016
5422,16,2016,12,8,2,2216,22,2,1,99,32,2,1,3,69,4,9999,2,5,5,7,3,2,6,2016
5423,16,2016,3,8,2,1901,19,2,1,99,55,1,1,1,69,6,1999,1,10,10,12,1,1,3,2016
5424,16,2016,3,8,2,1901,19,2,1,99,42,1,1,6,30,1,2000,1,7,7,9,1,1,4,2016
5425,16,2016,21,8,2,1901,19,1,9,99,999,9,9,2,69,99,9999,1,16,12,18,4,3,6,2016
5426,16,2016,21,8,2,1901,19,1,1,99,20,1,1,4,999,99,9999,1,3,3,5,4,3,6,2016
5427,16,2016,15,8,2,507,5,2,1,99,65,1,1,3,69,2,9999,3,12,11,14,3,2,6,2016
5428,16,2016,17,8,2,613,6,1,1,99,24,2,1,1,48,3,2011,1,3,3,5,3,2,5,2016
5429,16,2016,17,8,2,613,6,1,1,99,37,1,1,3,17,6,2000,1,6,6,8,3,2,4,2016
5430,16,2016,13,8,2,1202,12,2,1,99,39,1,1,5,50,2,1990,1,6,6,8,3,2,3,2016
5431,16,2016,13,8,2,1202,12,2,1,99,25,1,1,1,69,9,9999,1,4,4,6,3,2,6,2016
5432,16,2016,8,8,2,1609,16,2,1,99,45,1,1,14,6,99,9999,3,8,8,10,2,1,6,2016
5433,16,2016,15,8,2,1805,18,2,1,99,27,1,1,6,999,1,9999,1,4,4,6,3,2,6,2016
5434,16,2016,11,8,2,1701,17,1,1,99,24,1,1,11,52,4,2005,1,3,3,5,2,1,4,2016
5435,16,2016,11,8,2,1701,17,1,1,99,20,1,1,4,6,3,9999,1,3,3,5,2,1,6,2016
5436,17,2016,19,8,3,2101,21,1,1,99,24,1,1,4,999,99,9999,1,3,3,5,4,3,6,2016
5437,17,2016,19,8,3,2101,21,1,2,99,11,1,2,4,999,99,9999,1,1,1,3,4,3,6,2016
5438,17,2016,11,8,3,1901,19,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,2,1,6,2016
5439,17,2016,11,8,3,1901,19,2,1,99,26,1,1,4,999,99,9999,1,4,4,6,2,1,6,2016
5440,17,2016,11,8,3,1901,19,2,1,99,26,1,1,4,999,99,9999,4,4,4,6,2,1,6,2016
5441,17,2016,20,8,3,504,5,2,1,99,59,1,1,11,56,7,9999,2,10,10,12,4,3,6,2016
5442,17,2016,0,8,3,602,6,2,2,99,31,1,1,4,999,5,9999,1,5,5,7,1,1,6,2016
5443,17,2016,0,8,3,602,6,2,1,99,27,1,1,11,41,2,2004,1,4,4,6,1,1,4,2016
5444,17,2016,14,8,3,1001,10,1,1,99,24,1,1,2,48,4,2012,1,3,3,5,3,2,5,2016
5445,17,2016,14,8,3,1001,10,1,1,99,32,1,1,4,67,5,9999,1,5,5,7,3,2,6,2016
5446,17,2016,15,8,3,1303,13,2,1,99,28,1,1,6,19,1,9999,1,4,4,6,3,2,6,2016
5447,17,2016,15,8,3,1303,13,2,1,99,73,1,1,5,999,2,9999,1,13,11,15,3,2,6,2016
5448,17,2016,20,8,3,801,8,1,1,99,39,1,1,11,999,99,9999,1,6,6,8,4,3,6,2016
5449,17,2016,20,8,3,801,8,1,9,99,999,1,9,1,999,99,9999,1,16,12,18,4,3,6,2016
5450,17,2016,18,8,3,311,3,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,4,3,6,2016
5451,17,2016,18,8,3,311,3,2,1,99,47,1,1,4,6,99,9999,1,8,8,10,4,3,6,2016
5452,18,2016,23,8,4,101,1,1,9,9,999,9,9,5,999,99,9999,1,16,12,18,4,3,6,2016
5453,18,2016,23,8,4,101,1,1,1,9,29,1,1,4,6,5,9999,1,4,4,6,4,3,6,2016
5454,18,2016,14,8,4,101,1,1,1,12,33,2,1,3,17,2,9999,1,5,5,7,3,2,6,2016
5455,18,2016,14,8,4,101,1,1,1,12,38,1,1,4,38,4,9999,1,6,6,8,3,2,6,2016
5456,18,2016,22,8,4,117,1,1,2,99,27,2,1,1,8,2,2012,1,4,4,6,4,3,5,2016
5457,18,2016,22,8,4,117,1,1,2,99,28,1,1,1,69,4,9999,1,4,4,6,4,3,6,2016
5458,18,2016,22,8,4,117,1,1,1,99,25,9,1,4,999,99,9999,1,4,4,6,4,3,6,2016
5459,18,2016,13,8,4,1901,19,1,1,99,31,1,1,5,999,2,9999,1,5,5,7,3,2,6,2016
5460,18,2016,13,8,4,1901,19,1,1,99,22,1,1,4,67,1,2015,1,3,3,5,3,2,5,2016
5461,18,2016,20,8,4,1901,19,1,1,99,40,2,1,4,999,99,9999,4,7,7,9,4,3,6,2016
5462,18,2016,1,8,4,501,5,1,1,99,20,1,1,9,15,2,1998,1,3,3,5,1,1,3,2016
5463,18,2016,1,8,4,501,5,1,1,99,23,2,1,4,18,5,2016,1,3,3,5,1,1,5,2016
5464,18,2016,19,8,4,509,5,1,1,99,23,1,1,5,30,1,9999,1,3,3,5,4,3,6,2016
5465,18,2016,19,8,4,509,5,1,1,99,42,1,1,4,67,99,9999,1,7,7,9,4,3,6,2016
5466,18,2016,22,8,4,612,6,1,1,99,45,1,1,4,76,14,9999,1,8,8,10,4,3,6,2016
5467,18,2016,22,8,4,612,6,1,1,99,57,1,1,1,69,6,1994,1,10,10,12,4,3,3,2016
5468,18,2016,0,8,4,1014,10,2,1,99,43,2,1,3,69,2,2008,1,7,7,9,1,1,4,2016
5469,18,2016,0,8,4,1014,10,2,9,99,999,9,9,1,48,4,2006,1,16,12,18,1,1,4,2016
5470,18,2016,7,8,4,1102,11,2,1,99,52,9,1,1,999,99,9999,1,9,9,11,2,1,6,2016
5471,18,2016,7,8,4,1102,11,2,1,99,23,9,1,1,48,4,9999,1,3,3,5,2,1,6,2016
5472,18,2016,18,8,4,912,9,2,1,99,36,1,1,12,17,17,1984,1,6,6,8,4,3,2,2016
5473,18,2016,18,8,4,912,9,2,2,99,24,1,1,1,56,5,2008,1,3,3,5,4,3,4,2016
5474,18,2016,21,8,4,1703,17,1,1,99,50,1,1,4,3,3,2002,1,9,9,11,4,3,4,2016
5475,18,2016,21,8,4,1703,17,1,2,99,24,1,1,4,77,4,9999,1,3,3,5,4,3,6,2016
5476,18,2016,1,8,4,1712,17,1,1,99,21,1,1,4,67,5,9999,1,3,3,5,1,1,6,2016
5477,18,2016,1,8,4,1712,17,1,1,99,22,1,1,1,69,4,9999,1,3,3,5,1,1,6,2016
5478,18,2016,13,8,4,701,7,2,1,99,39,1,1,1,81,8,1991,1,6,6,8,3,2,3,2016
5479,18,2016,13,8,4,701,7,2,1,99,40,1,1,3,69,9,1997,1,7,7,9,3,2,3,2016
5480,18,2016,7,8,4,416,4,2,1,99,34,9,1,4,67,3,9999,1,5,5,7,2,1,6,2016
5481,18,2016,7,8,4,416,4,2,9,99,999,9,9,1,56,9,9999,1,16,12,18,2,1,6,2016
5482,19,2016,19,8,5,101,1,1,1,1,23,9,1,4,999,1,9999,2,3,3,5,4,3,6,2016
5483,19,2016,15,8,5,110,1,2,9,99,999,9,9,1,69,99,9999,1,16,12,18,3,2,6,2016
5484,19,2016,15,8,5,110,1,2,1,99,50,9,1,4,999,99,9999,1,9,9,11,3,2,6,2016
5485,19,2016,22,8,5,117,1,1,1,99,23,2,1,1,8,2,1995,1,3,3,5,4,3,3,2016
5486,19,2016,22,8,5,117,1,1,1,99,25,9,1,1,48,1,1984,1,4,4,6,4,3,2,2016
5487,19,2016,18,8,5,1109,11,2,1,99,24,2,1,1,69,2,2005,2,3,3,5,4,3,4,2016
5488,19,2016,7,8,5,1601,16,2,9,99,999,9,9,2,999,4,9999,1,16,12,18,2,1,6,2016
5489,19,2016,7,8,5,1601,16,2,2,99,35,9,1,4,999,4,9999,1,6,6,8,2,1,6,2016
5490,19,2016,19,8,5,1501,15,1,1,99,24,9,1,5,26,1,9999,4,3,3,5,4,3,6,2016
5491,19,2016,20,8,5,1416,14,2,1,99,28,1,1,4,27,5,9999,1,4,4,6,4,3,6,2016
5492,19,2016,20,8,5,1416,14,2,9,99,999,9,9,5,999,2,9999,1,16,12,18,4,3,6,2016
5493,20,2016,7,8,6,101,1,1,1,1,26,2,1,1,52,3,2008,1,4,4,6,2,1,4,2016
5494,20,2016,7,8,6,101,1,1,1,1,49,2,1,1,56,4,2007,1,8,8,10,2,1,4,2016
5495,20,2016,1,8,6,101,1,1,1,11,45,9,1,1,56,4,9999,2,8,8,10,1,1,6,2016
5496,20,2016,0,8,6,101,1,1,1,5,30,9,1,1,69,3,2002,1,5,5,7,1,1,4,2016
5497,20,2016,0,8,6,101,1,1,1,5,23,9,1,4,6,5,9999,1,3,3,5,1,1,6,2016
5498,20,2016,7,8,6,101,1,1,9,11,999,9,9,12,999,99,9999,2,16,12,18,2,1,6,2016
5499,20,2016,14,8,6,110,1,2,1,99,29,9,1,4,999,2,9999,1,4,4,6,3,2,6,2016
5500,20,2016,14,8,6,110,1,2,1,99,17,9,2,3,69,2,2016,1,2,2,4,3,2,5,2016
5501,20,2016,11,8,6,502,5,1,1,99,53,9,1,2,52,11,9999,1,9,9,11,2,1,6,2016
5502,20,2016,11,8,6,502,5,1,1,99,999,9,9,4,999,99,9999,1,16,12,18,2,1,6,2016
5503,20,2016,12,8,6,608,6,2,1,99,64,9,1,1,56,99,9999,1,11,11,13,3,2,6,2016
5504,20,2016,12,8,6,608,6,2,1,99,18,9,1,4,6,1,9999,1,2,2,4,3,2,6,2016
5505,20,2016,8,8,6,1501,15,1,1,99,39,9,1,5,52,2,9999,1,6,6,8,2,1,6,2016
5506,20,2016,8,8,6,1501,15,1,1,99,30,9,1,4,67,1,9999,1,5,5,7,2,1,6,2016
5507,20,2016,19,8,6,506,5,2,1,99,25,9,1,4,999,99,9999,2,4,4,6,4,3,6,2016
5508,20,2016,12,8,6,1102,11,2,1,99,30,9,1,4,999,5,2013,1,5,5,7,3,2,5,2016
5509,20,2016,12,8,6,1102,11,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6,2016
5510,20,2016,22,8,6,101,1,1,1,2,33,9,1,4,32,5,9999,2,5,5,7,4,3,6,2016
5511,20,2016,20,8,6,117,1,2,1,99,49,2,1,1,48,3,1999,1,8,8,10,4,3,3,2016
5512,20,2016,20,8,6,117,1,2,1,99,36,1,1,1,56,3,2004,1,6,6,8,4,3,4,2016
5513,20,2016,17,8,6,102,1,2,1,99,43,2,1,1,27,4,9999,1,7,7,9,3,2,6,2016
5514,20,2016,17,8,6,102,1,2,2,99,32,2,1,1,14,1,1991,1,5,5,7,3,2,3,2016
5515,20,2016,20,8,6,1301,13,2,1,99,19,1,1,3,69,4,9999,1,2,2,4,4,3,6,2016
5516,20,2016,20,8,6,1301,13,2,9,99,999,9,9,5,23,2,9999,1,16,12,18,4,3,6,2016
5517,20,2016,14,8,6,1501,15,2,1,99,54,1,1,3,17,99,9999,1,9,9,11,3,2,6,2016
5518,20,2016,14,8,6,1501,15,2,1,99,39,1,1,4,67,3,9999,1,6,6,8,3,2,6,2016
5519,20,2016,0,8,6,101,1,2,1,11,52,9,1,1,56,4,9999,2,9,9,11,1,1,6,2016
5520,20,2016,23,8,6,901,9,2,1,99,33,9,1,9,28,4,2014,1,5,5,7,4,3,5,2016
5521,20,2016,23,8,6,901,9,2,1,99,22,9,1,4,18,1,9999,1,3,3,5,4,3,6,2016
5522,20,2016,15,8,6,1108,11,2,1,99,20,2,1,4,32,1,9999,1,3,3,5,3,2,6,2016
5523,20,2016,15,8,6,1108,11,2,1,99,48,1,1,1,69,2,1996,1,8,8,10,3,2,3,2016
5524,20,2016,18,8,6,1420,14,2,9,99,999,9,9,5,999,2,9999,1,16,12,18,4,3,6,2016
5525,20,2016,18,8,6,1420,14,2,1,99,14,9,2,4,999,99,9999,1,1,1,3,4,3,6,2016
5526,21,2016,13,8,7,101,1,1,1,8,34,2,1,1,74,4,2002,2,5,5,7,3,2,4,2016
5527,21,2016,6,8,7,101,1,1,1,13,35,9,1,2,28,4,9999,1,6,6,8,2,1,6,2016
5528,21,2016,6,8,7,101,1,1,1,13,23,9,1,1,48,1,9999,1,3,3,5,2,1,6,2016
5529,21,2016,6,8,7,101,1,1,9,13,999,9,9,1,69,99,9999,1,16,12,18,2,1,6,2016
5530,21,2016,23,8,7,108,1,2,1,99,27,9,1,9,69,4,9999,1,4,4,6,4,3,6,2016
5531,21,2016,23,8,7,108,1,2,1,99,19,9,1,4,2,7,9999,1,2,2,4,4,3,6,2016
5532,21,2016,1,8,7,101,1,1,9,11,999,9,9,1,999,3,9999,2,16,12,18,1,1,6,2016
5533,21,2016,2,8,7,111,1,2,1,99,22,2,1,3,56,4,9999,1,3,3,5,1,1,6,2016
5534,21,2016,2,8,7,111,1,2,1,99,999,1,1,1,51,99,9999,1,16,12,18,1,1,6,2016
5535,21,2016,23,8,7,111,1,2,1,99,36,2,1,3,52,4,9999,1,6,6,8,4,3,6,2016
5536,21,2016,23,8,7,111,1,2,1,99,47,1,1,1,8,4,9999,1,8,8,10,4,3,6,2016
5537,21,2016,10,8,7,117,1,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6,2016
5538,21,2016,10,8,7,117,1,1,1,99,27,9,1,4,999,99,9999,1,4,4,6,2,1,6,2016
5539,21,2016,0,8,7,2211,22,1,1,99,22,2,1,4,6,1,2004,1,3,3,5,1,1,4,2016
5540,21,2016,0,8,7,2211,22,1,2,99,60,9,1,3,69,9,1995,1,11,11,13,1,1,3,2016
5541,21,2016,20,8,7,501,5,2,1,99,58,9,1,4,3,5,9999,1,10,10,12,4,3,6,2016
5542,21,2016,20,8,7,501,5,2,1,99,30,9,1,4,6,3,9999,1,5,5,7,4,3,6,2016
5543,21,2016,0,8,7,511,5,2,1,99,26,9,1,1,73,5,9999,2,4,4,6,1,1,6,2016
5544,21,2016,7,8,7,505,5,2,1,99,30,9,1,3,69,6,1995,1,5,5,7,2,1,3,2016
5545,21,2016,7,8,7,505,5,2,1,99,21,9,1,4,27,4,2006,1,3,3,5,2,1,4,2016
5546,21,2016,18,8,7,501,5,1,1,99,22,9,1,4,3,5,2015,2,3,3,5,4,3,5,2016
5547,21,2016,20,8,7,1020,10,2,1,99,46,9,1,12,30,7,1996,1,8,8,10,4,3,3,2016
5548,21,2016,20,8,7,1020,10,2,1,99,22,9,1,4,67,1,9999,1,3,3,5,4,3,6,2016
5549,21,2016,14,8,7,1101,11,1,1,99,63,1,1,3,69,3,1986,1,11,11,13,3,2,2,2016
5550,21,2016,14,8,7,1101,11,1,1,99,44,9,1,4,54,1,9999,1,7,7,9,3,2,6,2016
5551,21,2016,23,8,7,901,9,1,1,99,36,2,1,1,69,3,1990,1,6,6,8,4,3,3,2016
5552,21,2016,23,8,7,901,9,1,1,99,73,9,1,1,48,4,2006,1,13,11,15,4,3,4,2016
5553,21,2016,23,8,7,901,9,1,1,99,18,2,1,2,56,6,9999,1,2,2,4,4,3,6,2016
5554,21,2016,23,8,7,901,9,1,1,99,999,9,1,1,69,2,2016,1,16,12,18,4,3,5,2016
5555,21,2016,1,8,7,901,9,1,1,99,29,2,1,1,27,1,1996,1,4,4,6,1,1,3,2016
5556,21,2016,1,8,7,901,9,1,1,99,25,9,1,1,48,5,1996,1,4,4,6,1,1,3,2016
5557,21,2016,19,8,7,1303,13,2,9,99,999,9,9,4,999,99,9999,2,16,12,18,4,3,6,2016
5558,21,2016,18,8,7,1501,15,1,2,99,18,9,1,4,999,99,9999,2,2,2,4,4,3,6,2016
5559,21,2016,21,8,7,1801,18,1,1,99,57,1,1,3,69,7,1996,1,10,10,12,4,3,3,2016
5560,21,2016,21,8,7,1801,18,1,9,99,999,9,9,3,999,3,9999,1,16,12,18,4,3,6,2016
5561,21,2016,20,8,7,1801,18,2,1,99,25,9,1,4,67,4,9999,2,4,4,6,4,3,6,2016
5562,22,2016,1,8,1,101,1,2,1,7,999,9,1,1,27,6,9999,2,16,12,18,1,1,6,2016
5563,22,2016,12,8,1,101,1,1,1,9,31,9,1,4,76,1,9999,1,5,5,7,3,2,6,2016
5564,22,2016,12,8,1,101,1,1,1,9,34,9,1,4,6,4,2012,1,5,5,7,3,2,5,2016
5565,22,2016,7,8,1,101,1,1,1,18,50,9,1,2,56,10,9999,1,9,9,11,2,1,6,2016
5566,22,2016,7,8,1,101,1,1,1,18,30,9,1,4,54,3,9999,1,5,5,7,2,1,6,2016
5567,22,2016,17,8,1,101,1,1,1,1,46,9,1,4,67,5,9999,1,8,8,10,3,2,6,2016
5568,22,2016,17,8,1,101,1,1,1,1,40,9,1,8,67,3,9999,1,7,7,9,3,2,6,2016
5569,22,2016,7,8,1,705,7,2,1,99,51,9,1,2,27,2,9999,1,9,9,11,2,1,6,2016
5570,22,2016,7,8,1,705,7,2,1,99,40,9,1,2,69,10,9999,1,7,7,9,2,1,6,2016
5571,22,2016,19,8,1,1801,18,2,9,99,999,9,9,4,999,99,9999,2,16,12,18,4,3,6,2016
5572,22,2016,19,8,1,2001,20,2,1,99,25,2,1,3,69,4,2015,1,4,4,6,4,3,5,2016
5573,22,2016,19,8,1,2001,20,2,1,99,29,9,1,11,10,99,2014,1,4,4,6,4,3,5,2016
5574,22,2016,20,8,1,924,9,2,1,99,22,2,1,3,69,3,9999,1,3,3,5,4,3,6,2016
5575,22,2016,20,8,1,924,9,2,1,99,38,1,1,6,19,99,9999,1,6,6,8,4,3,6,2016
